idx,sentence,label,fp32_pred,int8_pred,fp32_correct,int8_correct,flipped,fp32_logit_0,fp32_logit_1,int8_logit_0,int8_logit_1,fp32_margin,int8_margin,abs_logit0_diff,abs_logit1_diff
15,"a gorgeous , high-spirited musical from india that exquisitely blends music , dance , song , and high drama . ",1,1,1,True,True,False,-2.787400007247925,2.6236143112182617,-2.587777614593506,2.5456604957580566,5.4110143184661865,5.1334381103515625,0.19962239265441895,0.07795381546020508
16,the emotions are raw and will strike a nerve with anyone who 's ever had family trauma . ,1,1,1,True,True,False,-2.386028528213501,2.22601318359375,-2.0718300342559814,1.9599539041519165,4.612041711807251,4.031783938407898,0.31419849395751953,0.2660592794418335
17,"audrey tatou has a knack for picking roles that magnify her outrageous charm , and in this literate french comedy , she 's as morning-glory exuberant as she was in amélie . ",1,1,1,True,True,False,-2.433976650238037,2.2769267559051514,-2.223243474960327,2.115387439727783,4.7109034061431885,4.33863091468811,0.21073317527770996,0.16153931617736816
18,... the movie is just a plain old monster . ,0,0,0,True,True,False,2.051133155822754,-1.821041226387024,1.3001312017440796,-1.192121148109436,3.872174382209778,2.4922523498535156,0.7510019540786743,0.6289200782775879
19,"in its best moments , resembles a bad high school production of grease , without benefit of song . ",0,0,0,True,True,False,0.5066300630569458,-0.48491165041923523,0.33034297823905945,-0.3874928057193756,0.991541713476181,0.7178357839584351,0.17628708481788635,0.09741884469985962
20,"pumpkin takes an admirable look at the hypocrisy of political correctness , but it does so with such an uneven tone that you never know when humor ends and tragedy begins . ",0,1,1,False,False,False,-0.13708849251270294,-0.034416381269693375,-0.2158345878124237,0.04094851016998291,0.10267211124300957,0.2567830979824066,0.07874609529972076,0.07536489143967628
21,the iditarod lasts for days - this just felt like it did . ,0,0,0,True,True,False,0.4665941596031189,-0.644256055355072,0.43614837527275085,-0.5910308361053467,1.110850214958191,1.0271792113780975,0.030445784330368042,0.05322521924972534
22,holden caulfield did it better . ,0,1,1,False,False,False,-1.6465280055999756,1.5367848873138428,-1.321433663368225,1.2087712287902832,3.1833128929138184,2.5302048921585083,0.3250943422317505,0.32801365852355957
23,"a delectable and intriguing thriller filled with surprises , read my lips is an original . ",1,1,1,True,True,False,-2.7736525535583496,2.59342622756958,-2.615097999572754,2.484393358230591,5.36707878112793,5.099491357803345,0.1585545539855957,0.10903286933898926
24,seldom has a movie so closely matched the spirit of a man and his work . ,1,1,1,True,True,False,-0.34401363134384155,0.13515031337738037,-0.7674497961997986,0.6292579770088196,0.4791639447212219,1.3967077732086182,0.42343616485595703,0.4941076636314392
25,"nicks , seemingly uncertain what 's going to make people laugh , runs the gamut from stale parody to raunchy sex gags to formula romantic comedy . ",0,0,0,True,True,False,1.0937350988388062,-1.1630675792694092,0.8643525838851929,-0.8619369864463806,2.2568026781082153,1.7262895703315735,0.22938251495361328,0.30113059282302856
26,"the action switches between past and present , but the material link is too tenuous to anchor the emotional connections that purport to span a 125-year divide . ",0,0,0,True,True,False,0.9724535942077637,-0.9471034407615662,0.19289489090442657,-0.26185333728790283,1.9195570349693298,0.4547482281923294,0.7795587033033371,0.6852501034736633
27,it 's an offbeat treat that pokes fun at the democratic exercise while also examining its significance for those who take part . ,1,1,1,True,True,False,-2.0597410202026367,1.9157555103302002,-1.6248871088027954,1.5861790180206299,3.975496530532837,3.2110661268234253,0.4348539113998413,0.3295764923095703
28,"it 's a cookie-cutter movie , a cut-and-paste job . ",0,1,1,False,False,False,-0.10712511092424393,-0.07833846658468246,-0.5719584822654724,0.35989853739738464,0.028786644339561462,0.9318570196628571,0.4648333713412285,0.4382370039820671
29,i had to look away - this was god awful . ,0,0,0,True,True,False,1.4786574840545654,-1.334704875946045,0.7688817381858826,-0.721008837223053,2.8133623600006104,1.4898905754089355,0.7097757458686829,0.6136960387229919
30,"thanks to scott 's charismatic roger and eisenberg 's sweet nephew , roger dodger is one of the most compelling variations on in the company of men . ",1,1,1,True,True,False,-2.728851795196533,2.5575594902038574,-2.2095019817352295,2.105808973312378,5.286411285400391,4.315310955047607,0.5193498134613037,0.4517505168914795
31,"... designed to provide a mix of smiles and tears , `` crossroads '' instead provokes a handful of unintentional howlers and numerous yawns . ",0,0,0,True,True,False,0.31405577063560486,-0.3671247661113739,0.3002210259437561,-0.3305237293243408,0.6811805367469788,0.6307447552680969,0.013834744691848755,0.03660103678703308
32,"a gorgeous , witty , seductive movie . ",1,1,1,True,True,False,-2.809702157974243,2.6058664321899414,-2.6231772899627686,2.4660720825195312,5.415568590164185,5.0892493724823,0.1865248680114746,0.13979434967041016
33,"if the movie succeeds in instilling a wary sense of ` there but for the grace of god , ' it is far too self-conscious to draw you deeply into its world . ",0,0,1,True,False,True,0.052962932735681534,-0.18606707453727722,-0.5494961738586426,0.3793848752975464,0.23903000727295876,0.928881049156189,0.6024591065943241,0.5654519498348236
34,"it does n't believe in itself , it has no sense of humor ... it 's just plain bored . ",0,0,0,True,True,False,2.4383835792541504,-2.1787643432617188,1.6121958494186401,-1.5065473318099976,4.617147922515869,3.1187431812286377,0.8261877298355103,0.6722170114517212
35,a sequence of ridiculous shoot - 'em - up scenes . ,0,0,0,True,True,False,1.9673824310302734,-1.784644603729248,1.3449119329452515,-1.2993824481964111,3.7520270347595215,2.6442943811416626,0.622470498085022,0.4852621555328369
36,"the weight of the piece , the unerring professionalism of the chilly production , and the fascination embedded in the lurid topic prove recommendation enough . ",1,1,1,True,True,False,-1.1677037477493286,0.9248743653297424,-1.266834020614624,1.1356137990951538,2.092578113079071,2.402447819709778,0.09913027286529541,0.21073943376541138
37,"( w ) hile long on amiable monkeys and worthy environmentalism , jane goodall 's wild chimpanzees is short on the thrills the oversize medium demands . ",0,0,0,True,True,False,1.2623510360717773,-1.160038948059082,0.029331013560295105,-0.11422578245401382,2.4223899841308594,0.14355679601430893,1.2330200225114822,1.0458131656050682
38,"as surreal as a dream and as detailed as a photograph , as visually dexterous as it is at times imaginatively overwhelming . ",1,1,1,True,True,False,-2.4385852813720703,2.263543128967285,-2.220431089401245,2.1624882221221924,4.7021284103393555,4.3829193115234375,0.2181541919708252,0.10105490684509277
39,"escaping the studio , piccoli is warmly affecting and so is this adroitly minimalist movie . ",1,1,1,True,True,False,-2.635859489440918,2.486079216003418,-2.0320215225219727,1.927947998046875,5.121938705444336,3.9599695205688477,0.6038379669189453,0.558131217956543
40,"there 's ... tremendous energy from the cast , a sense of playfulness and excitement that seems appropriate . ",1,1,1,True,True,False,-2.668346405029297,2.5506961345672607,-2.4974613189697266,2.435135841369629,5.219042539596558,4.9325971603393555,0.1708850860595703,0.11556029319763184
41,"this illuminating documentary transcends our preconceived vision of the holy land and its inhabitants , revealing the human complexities beneath . ",1,1,1,True,True,False,-2.3785481452941895,2.209970474243164,-2.32499361038208,2.2029683589935303,4.5885186195373535,4.52796196937561,0.053554534912109375,0.007002115249633789
42,the subtle strength of `` elling '' is that it never loses touch with the reality of the grim situation . ,1,1,1,True,True,False,-1.7868653535842896,1.4976187944412231,-2.0068933963775635,1.8236929178237915,3.2844841480255127,3.830586314201355,0.22002804279327393,0.32607412338256836
43,holm ... embodies the character with an effortlessly regal charisma . ,1,1,1,True,True,False,-2.6799659729003906,2.4944331645965576,-2.6102452278137207,2.4651286602020264,5.174399137496948,5.075373888015747,0.06972074508666992,0.02930450439453125
44,"the title not only describes its main characters , but the lazy people behind the camera as well . ",0,0,0,True,True,False,0.7016491293907166,-0.8557330965995789,0.14890705049037933,-0.3660506010055542,1.5573822259902954,0.5149576514959335,0.5527420789003372,0.48968249559402466
45,it offers little beyond the momentary joys of pretty and weightless intellectual entertainment . ,0,1,1,False,False,False,-0.8342029452323914,0.6645728945732117,-1.1144187450408936,0.9632971286773682,1.498775839805603,2.0777158737182617,0.2802157998085022,0.2987242341041565
46,a synthesis of cliches and absurdities that seems positively decadent in its cinematic flash and emptiness . ,0,1,1,False,False,False,-0.7367009520530701,0.6309602856636047,-0.15058349072933197,0.033730220049619675,1.3676612377166748,0.18431371077895164,0.5861174613237381,0.5972300656139851
47,a subtle and well-crafted ( for the most part ) chiller . ,1,1,1,True,True,False,-2.736893653869629,2.5405325889587402,-2.5486655235290527,2.399757146835327,5.277426242828369,4.94842267036438,0.18822813034057617,0.14077544212341309
48,has a lot of the virtues of eastwood at his best . ,1,1,1,True,True,False,-2.544919013977051,2.4055490493774414,-2.358189344406128,2.2905306816101074,4.950468063354492,4.648720026016235,0.18672966957092285,0.11501836776733398
49,it 's hampered by a lifetime-channel kind of plot and a lead actress who is out of her depth . ,0,0,0,True,True,False,1.0460991859436035,-0.9420865774154663,0.6285147666931152,-0.5826623439788818,1.9881857633590698,1.211177110671997,0.4175844192504883,0.3594242334365845
50,"it feels like an after-school special gussied up with some fancy special effects , and watching its rote plot points connect is about as exciting as gazing at an egg timer for 93 minutes . ",0,1,1,False,False,False,-0.7016406059265137,0.5196368098258972,-0.8487338423728943,0.7518103122711182,1.2212774157524109,1.6005441546440125,0.14709323644638062,0.23217350244522095
51,"for the most part , director anne-sophie birot 's first feature is a sensitive , extraordinarily well-acted drama . ",1,1,1,True,True,False,-2.592895030975342,2.404599666595459,-2.2601420879364014,2.1254899501800537,4.997494697570801,4.385632038116455,0.33275294303894043,0.2791097164154053
52,"mr. tsai is a very original artist in his medium , and what time is it there ? ",1,1,1,True,True,False,-1.445564866065979,1.2744938135147095,-1.1999856233596802,1.0822757482528687,2.7200586795806885,2.282261371612549,0.24557924270629883,0.19221806526184082
53,sade is an engaging look at the controversial eponymous and fiercely atheistic hero . ,1,1,1,True,True,False,-2.5589418411254883,2.3663158416748047,-2.1664488315582275,2.046255350112915,4.925257682800293,4.212704181671143,0.39249300956726074,0.32006049156188965
54,so devoid of any kind of intelligible story that it makes films like xxx and collateral damage seem like thoughtful treatises ,0,0,0,True,True,False,1.3809564113616943,-1.3975398540496826,0.8857331871986389,-0.9215251207351685,2.778496265411377,1.8072583079338074,0.4952232241630554,0.47601473331451416
55,"a tender , heartfelt family drama . ",1,1,1,True,True,False,-2.759408473968506,2.550236701965332,-2.4979050159454346,2.294840097427368,5.309645175933838,4.792745113372803,0.2615034580230713,0.25539660453796387
56,... a hollow joke told by a cinematic gymnast having too much fun embellishing the misanthropic tale to actually engage it . ,0,0,0,True,True,False,1.6799887418746948,-1.515810489654541,1.597156286239624,-1.4593549966812134,3.195799231529236,3.0565112829208374,0.0828324556350708,0.05645549297332764
57,the cold turkey would 've been a far better title . ,0,0,0,True,True,False,0.3554677367210388,-0.5299358367919922,0.19676393270492554,-0.4053526520729065,0.885403573513031,0.602116584777832,0.15870380401611328,0.1245831847190857
58,manages to be both repulsively sadistic and mundane . ,0,0,0,True,True,False,0.15181228518486023,-0.28845056891441345,0.2751564681529999,-0.43389010429382324,0.4402628540992737,0.7090465724468231,0.12334418296813965,0.1454395353794098
59,"it 's just disappointingly superficial -- a movie that has all the elements necessary to be a fascinating , involving character study , but never does more than scratch the surface . ",0,0,0,True,True,False,0.9959177374839783,-0.9249973893165588,0.8616318702697754,-0.7749143838882446,1.920915126800537,1.63654625415802,0.13428586721420288,0.1500830054283142
60,"this is a story of two misfits who do n't stand a chance alone , but together they are magnificent . ",1,1,1,True,True,False,-2.7259061336517334,2.592700958251953,-2.472137928009033,2.453859329223633,5.3186070919036865,4.925997257232666,0.2537682056427002,0.1388416290283203
61,"schaeffer has to find some hook on which to hang his persistently useless movies , and it might as well be the resuscitation of the middle-aged character . ",0,0,0,True,True,False,0.6054385304450989,-0.6783815026283264,0.3122442364692688,-0.36369162797927856,1.2838200330734253,0.6759358644485474,0.2931942939758301,0.31468987464904785
62,the primitive force of this film seems to bubble up from the vast collective memory of the combatants . ,1,1,1,True,True,False,-0.3262510895729065,0.17902611196041107,-0.2386920303106308,0.08959206193685532,0.5052772015333176,0.3282840922474861,0.0875590592622757,0.08943405002355576
63,"on this tricky topic , tadpole is very much a step in the right direction , with its blend of frankness , civility and compassion . ",1,1,1,True,True,False,-2.2828586101531982,2.1874842643737793,-1.9692463874816895,1.9301081895828247,4.4703428745269775,3.899354577064514,0.3136122226715088,0.2573760747909546
64,"the script kicks in , and mr. hartley 's distended pace and foot-dragging rhythms follow . ",0,1,1,False,False,False,-1.0753880739212036,0.9321209192276001,-0.5382620692253113,0.44869136810302734,2.0075089931488037,0.9869534373283386,0.5371260046958923,0.48342955112457275
65,you wonder why enough was n't just a music video rather than a full-length movie . ,0,0,0,True,True,False,0.44642332196235657,-0.6332960724830627,0.18918626010417938,-0.34598788619041443,1.0797193944454193,0.5351741462945938,0.2572370618581772,0.2873081862926483
66,"if you 're hard up for raunchy college humor , this is your ticket right here . ",1,1,1,True,True,False,-0.8032433390617371,0.5737257599830627,-0.5944423079490662,0.3727134168148041,1.3769690990447998,0.9671557247638702,0.2088010311126709,0.20101234316825867
67,"a fast , funny , highly enjoyable movie . ",1,1,1,True,True,False,-2.812382221221924,2.638937473297119,-2.7157788276672363,2.592261791229248,5.451319694519043,5.308040618896484,0.0966033935546875,0.046675682067871094
68,good old-fashioned slash-and-hack is back ! ,1,1,1,True,True,False,-0.5020995736122131,0.36236318945884705,-0.4113379120826721,0.31470608711242676,0.8644627630710602,0.7260439991950989,0.09076166152954102,0.04765710234642029
69,"this one is definitely one to skip , even for horror movie fanatics . ",0,0,0,True,True,False,0.27827998995780945,-0.317556768655777,0.05139677971601486,-0.1195986419916153,0.5958367586135864,0.17099542170763016,0.2268832102417946,0.19795812666416168
70,"for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou never really builds up a head of emotional steam . ",0,0,1,True,False,True,0.2059415578842163,-0.31828147172927856,-0.26170334219932556,0.1490427404642105,0.5242230296134949,0.41074608266353607,0.46764490008354187,0.4673242121934891
71,"exquisitely nuanced in mood tics and dialogue , this chamber drama is superbly acted by the deeply appealing veteran bouquet and the chilling but quite human berling . ",1,1,1,True,True,False,-2.7519068717956543,2.537060260772705,-2.5741851329803467,2.494464874267578,5.288967132568359,5.068650007247925,0.17772173881530762,0.04259538650512695
72,uses high comedy to evoke surprising poignance . ,1,1,1,True,True,False,-2.325997829437256,2.1240665912628174,-2.006139039993286,1.8683886528015137,4.450064420700073,3.8745276927948,0.3198587894439697,0.2556779384613037
73,"one of creepiest , scariest movies to come along in a long , long time , easily rivaling blair witch or the others . ",1,1,1,True,True,False,-0.9227031469345093,0.6682898998260498,-0.9649609923362732,0.6790133118629456,1.590993046760559,1.6439743041992188,0.042257845401763916,0.010723412036895752
74,a string of rehashed sight gags based in insipid vulgarity . ,0,0,0,True,True,False,1.9472659826278687,-1.797989845275879,1.4606895446777344,-1.3718998432159424,3.7452558279037476,2.8325893878936768,0.4865764379501343,0.4260900020599365
75,among the year 's most intriguing explorations of alientation . ,1,1,1,True,True,False,-2.6720645427703857,2.430100917816162,-2.249586820602417,2.0781631469726562,5.102165460586548,4.327749967575073,0.42247772216796875,0.35193777084350586
76,the movie fails to live up to the sum of its parts . ,0,0,0,True,True,False,2.500667095184326,-2.1365301609039307,1.9734822511672974,-1.6770942211151123,4.637197256088257,3.6505764722824097,0.5271848440170288,0.45943593978881836
77,the son 's room is a triumph of gentility that earns its moments of pathos . ,1,1,1,True,True,False,-2.1419014930725098,2.071631908416748,-1.9161969423294067,1.910678505897522,4.213533401489258,3.8268754482269287,0.22570455074310303,0.16095340251922607
78,"there is nothing outstanding about this film , but it is good enough and will likely be appreciated most by sailors and folks who know their way around a submarine . ",1,1,1,True,True,False,-2.6512787342071533,2.449869155883789,-2.2214455604553223,2.056340456008911,5.101147890090942,4.277786016464233,0.42983317375183105,0.39352869987487793
79,this is a train wreck of an action film -- a stupefying attempt by the filmmakers to force-feed james bond into the mindless xxx mold and throw 40 years of cinematic history down the toilet in favor of bright flashes and loud bangs . ,0,0,0,True,True,False,1.1781468391418457,-1.109867811203003,0.7060964703559875,-0.6599355936050415,2.2880146503448486,1.366032063961029,0.47205036878585815,0.4499322175979614
80,the draw ( for `` big bad love '' ) is a solid performance by arliss howard . ,1,1,1,True,True,False,-2.631641387939453,2.4630701541900635,-2.252255439758301,2.0024828910827637,5.094711542129517,4.2547383308410645,0.37938594818115234,0.4605872631072998
81,"green might want to hang onto that ski mask , as robbery may be the only way to pay for his next project . ",0,0,0,True,True,False,1.2403048276901245,-1.1911453008651733,1.2790963649749756,-1.203052043914795,2.431450128555298,2.4821484088897705,0.038791537284851074,0.011906743049621582
82,it 's one pussy-ass world when even killer-thrillers revolve around group therapy sessions . ,0,0,0,True,True,False,0.1046660989522934,-0.2561294734477997,-0.06692366302013397,-0.08479461818933487,0.3607955724000931,0.017870955169200897,0.17158976197242737,0.1713348552584648
83,"though it 's become almost redundant to say so , major kudos go to leigh for actually casting people who look working-class . ",1,0,0,False,False,False,0.5258046388626099,-0.6172283887863159,0.19896164536476135,-0.43150413036346436,1.1430330276489258,0.6304657757282257,0.3268429934978485,0.18572425842285156
84,"the band 's courage in the face of official repression is inspiring , especially for aging hippies ( this one included ) . ",1,1,1,True,True,False,-2.5121169090270996,2.367105007171631,-2.1379518508911133,2.0400147438049316,4.8792219161987305,4.177966594696045,0.37416505813598633,0.3270902633666992
85,the movie achieves as great an impact by keeping these thoughts hidden as ... ( quills ) did by showing them . ,1,1,1,True,True,False,-2.212655782699585,2.0893616676330566,-1.7966914176940918,1.6994425058364868,4.302017450332642,3.4961339235305786,0.41596436500549316,0.3899191617965698
86,"the film flat lines when it should peak and is more missed opportunity and trifle than dark , decadent truffle . ",0,0,0,True,True,False,2.0288708209991455,-1.837514877319336,1.8973023891448975,-1.740102767944336,3.8663856983184814,3.6374051570892334,0.13156843185424805,0.097412109375
87,jaglom ... put ( s ) the audience in the privileged position of eavesdropping on his characters ,1,1,1,True,True,False,-0.529853343963623,0.3124603033065796,-0.605571985244751,0.38957101106643677,0.8423136472702026,0.9951429963111877,0.07571864128112793,0.07711070775985718
88,fresnadillo 's dark and jolting images have a way of plying into your subconscious like the nightmare you had a week ago that wo n't go away . ,1,1,1,True,True,False,-1.5196136236190796,1.2891077995300293,-0.8559435606002808,0.7002267837524414,2.808721423149109,1.5561703443527222,0.6636700630187988,0.5888810157775879
89,"we know the plot 's a little crazy , but it held my interest from start to finish . ",1,1,1,True,True,False,-1.1531460285186768,0.9020034074783325,-0.6869385838508606,0.4964929223060608,2.0551494359970093,1.1834315061569214,0.46620744466781616,0.40551048517227173
90,"it 's a scattershot affair , but when it hits its mark it 's brilliant . ",1,1,1,True,True,False,-2.747746706008911,2.597590923309326,-2.5076332092285156,2.3955776691436768,5.345337629318237,4.903210878372192,0.2401134967803955,0.20201325416564941
91,"hardly a masterpiece , but it introduces viewers to a good charitable enterprise and some interesting real people . ",1,1,1,True,True,False,-2.669832706451416,2.5266664028167725,-2.2167108058929443,2.125119209289551,5.1964991092681885,4.341830015182495,0.4531219005584717,0.4015471935272217
92,"you wo n't like roger , but you will quickly recognize him . ",0,1,1,False,False,False,-1.292440414428711,1.0977530479431152,-1.2405606508255005,1.1561684608459473,2.390193462371826,2.3967291116714478,0.05187976360321045,0.05841541290283203
93,if steven soderbergh 's ` solaris ' is a failure it is a glorious failure . ,1,1,0,True,False,True,-0.74117511510849,0.7044963240623474,0.4656916856765747,-0.3962654173374176,1.4456714391708374,0.8619571030139923,1.2068668007850647,1.100761741399765
94,"byler reveals his characters in a way that intrigues and even fascinates us , and he never reduces the situation to simple melodrama . ",1,1,1,True,True,False,-1.808726191520691,1.6410646438598633,-1.2740371227264404,1.1604377031326294,3.449790835380554,2.43447482585907,0.5346890687942505,0.4806269407272339
95,this riveting world war ii moral suspense story deals with the shadow side of american culture : racial prejudice in its ugly and diverse forms . ,0,1,1,False,False,False,-2.1073012351989746,1.7349181175231934,-1.5447711944580078,1.260008454322815,3.842219352722168,2.8047796487808228,0.5625300407409668,0.4749096632003784
96,"it 's difficult to imagine the process that produced such a script , but here 's guessing that spray cheese and underarm noises played a crucial role . ",0,0,1,True,False,True,-0.003926078788936138,-0.20942789316177368,-0.3303038775920868,0.13783860206604004,0.20550181437283754,0.46814247965812683,0.32637779880315065,0.3472664952278137
97,"no sophomore slump for director sam mendes , who segues from oscar winner to oscar-winning potential with a smooth sleight of hand . ",1,1,1,True,True,False,-0.9742040038108826,0.8598982691764832,-0.5048906803131104,0.4508878290653229,1.8341022729873657,0.9557785093784332,0.4693133234977722,0.4090104401111603
98,"on the whole , the movie lacks wit , feeling and believability to compensate for its incessant coarseness and banality . ",0,0,0,True,True,False,2.5375306606292725,-2.199039936065674,1.2927131652832031,-1.1946042776107788,4.736570596694946,2.487317442893982,1.2448174953460693,1.004435658454895
99,why make a documentary about these marginal historical figures ? ,0,0,0,True,True,False,0.8359373211860657,-0.890001118183136,0.5982121229171753,-0.6372054815292358,1.7259384393692017,1.2354176044464111,0.23772519826889038,0.25279563665390015
100,"neither parker nor donovan is a typical romantic lead , but they bring a fresh , quirky charm to the formula . ",1,1,1,True,True,False,-2.6286845207214355,2.500642776489258,-2.2966861724853516,2.2532291412353516,5.129327297210693,4.549915313720703,0.331998348236084,0.24741363525390625
101,"his last movie was poetically romantic and full of indelible images , but his latest has nothing going for it . ",0,0,0,True,True,False,0.6770045161247253,-0.686200737953186,0.5764639973640442,-0.5879868865013123,1.3632052540779114,1.1644508838653564,0.10054051876068115,0.09821385145187378
102,"does paint some memorable images ... , but makhmalbaf keeps her distance from the characters ",1,1,1,True,True,False,-1.4300130605697632,1.2897119522094727,-0.9924563765525818,0.9062300324440002,2.719725012779236,1.898686408996582,0.4375566840171814,0.3834819197654724
103,"a gripping movie , played with performances that are all understated and touching . ",1,1,1,True,True,False,-2.73486328125,2.597891092300415,-2.439495086669922,2.3799965381622314,5.332754373550415,4.819491624832153,0.2953681945800781,0.2178945541381836
104,"it 's one of those baseball pictures where the hero is stoic , the wife is patient , the kids are as cute as all get-out and the odds against success are long enough to intimidate , but short enough to make a dream seem possible . ",1,1,1,True,True,False,-0.5993716716766357,0.384370356798172,-0.6275031566619873,0.4931017756462097,0.9837420284748077,1.120604932308197,0.028131484985351562,0.10873141884803772
105,"combining quick-cut editing and a blaring heavy metal much of the time , beck seems to be under the illusion that he 's shooting the latest system of a down video . ",0,0,0,True,True,False,0.9171572923660278,-0.9519526958465576,-0.028142856433987617,-0.11773867160081863,1.8691099882125854,0.08959581516683102,0.9453001488000154,0.834214024245739
106,the movie 's relatively simple plot and uncomplicated morality play well with the affable cast . ,1,1,1,True,True,False,-1.62761390209198,1.5426843166351318,-1.1730866432189941,1.0128718614578247,3.170298218727112,2.185958504676819,0.45452725887298584,0.5298124551773071
107,what the director ca n't do is make either of val kilmer 's two personas interesting or worth caring about . ,0,1,1,False,False,False,-0.3698778748512268,0.24779759347438812,-0.22016125917434692,0.08052688091993332,0.6176754683256149,0.30068814009428024,0.14971661567687988,0.1672707125544548
108,"too often , the viewer is n't reacting to humor so much as they are wincing back in repugnance . ",0,0,0,True,True,False,0.5787655711174011,-0.6379431486129761,0.3438526690006256,-0.42340904474258423,1.2167087197303772,0.7672617137432098,0.2349129021167755,0.21453410387039185
109,it 's great escapist fun that recreates a place and time that will never happen again . ,1,1,1,True,True,False,-2.6498515605926514,2.495244264602661,-2.311492681503296,2.136106252670288,5.1450958251953125,4.447598934173584,0.33835887908935547,0.35913801193237305
110,"scores no points for originality , wit , or intelligence . ",0,0,0,True,True,False,2.307555675506592,-2.0244007110595703,1.2084527015686035,-1.0907238721847534,4.331956386566162,2.299176573753357,1.0991029739379883,0.9336768388748169
111,"there is n't nearly enough fun here , despite the presence of some appealing ingredients . ",0,0,0,True,True,False,0.9208236336708069,-0.98484867811203,0.16392964124679565,-0.23435194790363312,1.905672311782837,0.39828158915042877,0.7568939924240112,0.7504967302083969
112,hilariously inept and ridiculous . ,1,0,0,False,False,False,2.2723073959350586,-2.0464632511138916,1.7498661279678345,-1.6741013526916504,4.31877064704895,3.423967480659485,0.5224412679672241,0.3723618984222412
