idx,sentence,label,fp32_pred,int8_pred,fp32_correct,int8_correct,flipped,fp32_logit_0,fp32_logit_1,int8_logit_0,int8_logit_1,fp32_margin,int8_margin,abs_logit0_diff,abs_logit1_diff
14,even horror fans will most likely not find what they 're seeking with trouble every day ; the movie lacks both thrills and humor . ,0,0,0,True,True,False,2.812997341156006,-2.581606864929199,2.1105101108551025,-1.9046415090560913,5.394604206085205,4.015151619911194,0.7024872303009033,0.6769653558731079
15,"a gorgeous , high-spirited musical from india that exquisitely blends music , dance , song , and high drama . ",1,1,1,True,True,False,-3.6482338905334473,3.398406982421875,-3.2581143379211426,3.057018995285034,7.046640872955322,6.315133333206177,0.3901195526123047,0.3413879871368408
16,the emotions are raw and will strike a nerve with anyone who 's ever had family trauma . ,1,1,1,True,True,False,-2.605278730392456,2.505096673965454,-1.6052178144454956,1.6258723735809326,5.11037540435791,3.2310901880264282,1.0000609159469604,0.8792243003845215
17,"audrey tatou has a knack for picking roles that magnify her outrageous charm , and in this literate french comedy , she 's as morning-glory exuberant as she was in amélie . ",1,1,1,True,True,False,-3.160538911819458,2.984070301055908,-2.16499662399292,2.047762632369995,6.144609212875366,4.212759256362915,0.9955422878265381,0.9363076686859131
18,... the movie is just a plain old monster . ,0,0,0,True,True,False,2.415031671524048,-2.219428539276123,1.1649839878082275,-1.1818528175354004,4.634460210800171,2.346836805343628,1.2500476837158203,1.0375757217407227
19,"in its best moments , resembles a bad high school production of grease , without benefit of song . ",0,0,0,True,True,False,2.2997286319732666,-2.164782762527466,0.7906527519226074,-0.7845426797866821,4.464511394500732,1.5751954317092896,1.5090758800506592,1.3802400827407837
20,"pumpkin takes an admirable look at the hypocrisy of political correctness , but it does so with such an uneven tone that you never know when humor ends and tragedy begins . ",0,0,0,True,True,False,0.8286128640174866,-0.8381402492523193,0.1030988022685051,-0.1669125109910965,1.666753113269806,0.2700113132596016,0.7255140617489815,0.6712277382612228
21,the iditarod lasts for days - this just felt like it did . ,0,0,0,True,True,False,-0.02786228060722351,-0.15464167296886444,0.016205202788114548,-0.09977169334888458,0.12677939236164093,0.11597689613699913,0.04406748339533806,0.05486997961997986
22,holden caulfield did it better . ,0,1,1,False,False,False,-0.6963652968406677,0.6208330988883972,-0.32085147500038147,0.24295973777770996,1.317198395729065,0.5638112127780914,0.37551382184028625,0.37787336111068726
23,"a delectable and intriguing thriller filled with surprises , read my lips is an original . ",1,1,1,True,True,False,-3.65513277053833,3.3780479431152344,-3.015089511871338,2.7816319465637207,7.0331807136535645,5.796721458435059,0.6400432586669922,0.5964159965515137
24,seldom has a movie so closely matched the spirit of a man and his work . ,1,1,1,True,True,False,-0.6102173924446106,0.4582803547382355,-0.5470741391181946,0.39808326959609985,1.068497747182846,0.9451574087142944,0.06314325332641602,0.06019708514213562
25,"nicks , seemingly uncertain what 's going to make people laugh , runs the gamut from stale parody to raunchy sex gags to formula romantic comedy . ",0,0,0,True,True,False,1.8866060972213745,-1.9722821712493896,1.2524921894073486,-1.2746561765670776,3.858888268470764,2.5271483659744263,0.6341139078140259,0.697625994682312
26,"the action switches between past and present , but the material link is too tenuous to anchor the emotional connections that purport to span a 125-year divide . ",0,0,0,True,True,False,2.3785016536712646,-2.0783848762512207,1.4797606468200684,-1.278315782546997,4.456886529922485,2.7580764293670654,0.8987410068511963,0.8000690937042236
27,it 's an offbeat treat that pokes fun at the democratic exercise while also examining its significance for those who take part . ,1,1,1,True,True,False,-3.209679365158081,3.0276811122894287,-2.0921218395233154,2.048368215560913,6.23736047744751,4.1404900550842285,1.1175575256347656,0.9793128967285156
28,"it 's a cookie-cutter movie , a cut-and-paste job . ",0,0,0,True,True,False,1.3513561487197876,-1.2667689323425293,0.30189111828804016,-0.4100392460823059,2.618125081062317,0.7119303643703461,1.0494650304317474,0.8567296862602234
29,i had to look away - this was god awful . ,0,0,0,True,True,False,2.2411561012268066,-2.1196422576904297,1.0226613283157349,-0.9648759961128235,4.360798358917236,1.9875373244285583,1.2184947729110718,1.1547662615776062
30,"thanks to scott 's charismatic roger and eisenberg 's sweet nephew , roger dodger is one of the most compelling variations on in the company of men . ",1,1,1,True,True,False,-3.5601625442504883,3.314021110534668,-2.591090202331543,2.4002885818481445,6.874183654785156,4.9913787841796875,0.9690723419189453,0.9137325286865234
31,"... designed to provide a mix of smiles and tears , `` crossroads '' instead provokes a handful of unintentional howlers and numerous yawns . ",0,0,0,True,True,False,1.2218761444091797,-1.1928256750106812,0.31174683570861816,-0.415783554315567,2.414701819419861,0.7275303900241852,0.9101293087005615,0.7770421206951141
32,"a gorgeous , witty , seductive movie . ",1,1,1,True,True,False,-3.7346866130828857,3.4182963371276855,-3.264944076538086,3.0150790214538574,7.152982950210571,6.280023097991943,0.4697425365447998,0.4032173156738281
33,"if the movie succeeds in instilling a wary sense of ` there but for the grace of god , ' it is far too self-conscious to draw you deeply into its world . ",0,0,0,True,True,False,1.157265067100525,-1.0522546768188477,0.5546172261238098,-0.5305566787719727,2.2095197439193726,1.0851739048957825,0.6026478409767151,0.521697998046875
34,"it does n't believe in itself , it has no sense of humor ... it 's just plain bored . ",0,0,0,True,True,False,2.8435544967651367,-2.6805553436279297,2.284466505050659,-2.1953158378601074,5.524109840393066,4.479782342910767,0.5590879917144775,0.48523950576782227
35,a sequence of ridiculous shoot - 'em - up scenes . ,0,0,0,True,True,False,2.5736794471740723,-2.3888936042785645,1.5646495819091797,-1.5215282440185547,4.962573051452637,3.0861778259277344,1.0090298652648926,0.8673653602600098
36,"the weight of the piece , the unerring professionalism of the chilly production , and the fascination embedded in the lurid topic prove recommendation enough . ",1,1,1,True,True,False,-1.532772421836853,1.4361774921417236,-1.230360746383667,1.2138878107070923,2.9689499139785767,2.4442485570907593,0.30241167545318604,0.22228968143463135
37,"( w ) hile long on amiable monkeys and worthy environmentalism , jane goodall 's wild chimpanzees is short on the thrills the oversize medium demands . ",0,0,0,True,True,False,1.6422054767608643,-1.4825489521026611,0.7941847443580627,-0.7539260387420654,3.1247544288635254,1.5481107831001282,0.8480207324028015,0.7286229133605957
38,"as surreal as a dream and as detailed as a photograph , as visually dexterous as it is at times imaginatively overwhelming . ",1,1,1,True,True,False,-2.628866672515869,2.4262495040893555,-1.726243495941162,1.5781244039535522,5.055116176605225,3.3043678998947144,0.902623176574707,0.8481251001358032
39,"escaping the studio , piccoli is warmly affecting and so is this adroitly minimalist movie . ",1,1,1,True,True,False,-3.2585554122924805,3.0514402389526367,-2.138753890991211,2.0525801181793213,6.309995651245117,4.191334009170532,1.1198015213012695,0.9988601207733154
40,"there 's ... tremendous energy from the cast , a sense of playfulness and excitement that seems appropriate . ",1,1,1,True,True,False,-3.5467684268951416,3.3896164894104004,-2.9405770301818848,2.8431942462921143,6.936384916305542,5.783771276473999,0.6061913967132568,0.5464222431182861
41,"this illuminating documentary transcends our preconceived vision of the holy land and its inhabitants , revealing the human complexities beneath . ",1,1,1,True,True,False,-3.1780359745025635,2.962477684020996,-2.508928060531616,2.3562402725219727,6.14051365852356,4.865168333053589,0.6691079139709473,0.6062374114990234
42,the subtle strength of `` elling '' is that it never loses touch with the reality of the grim situation . ,1,1,1,True,True,False,-2.325007915496826,2.1184568405151367,-2.201481580734253,2.0720582008361816,4.443464756011963,4.273539781570435,0.12352633476257324,0.04639863967895508
43,holm ... embodies the character with an effortlessly regal charisma . ,1,1,1,True,True,False,-3.426664113998413,3.2017173767089844,-2.7231974601745605,2.5757148265838623,6.6283814907073975,5.298912286758423,0.7034666538238525,0.6260025501251221
44,"the title not only describes its main characters , but the lazy people behind the camera as well . ",0,0,0,True,True,False,1.2315386533737183,-1.2346453666687012,0.5889066457748413,-0.646734893321991,2.4661840200424194,1.2356415390968323,0.642632007598877,0.5879104733467102
45,it offers little beyond the momentary joys of pretty and weightless intellectual entertainment . ,0,0,0,True,True,False,0.525990903377533,-0.5811058282852173,0.5438215136528015,-0.5143916606903076,1.1070967316627502,1.0582131743431091,0.017830610275268555,0.06671416759490967
46,a synthesis of cliches and absurdities that seems positively decadent in its cinematic flash and emptiness . ,0,1,0,False,True,True,-0.11174693703651428,-0.006891840137541294,0.10949068516492844,-0.233486607670784,0.10485509689897299,0.34297729283571243,0.22123762220144272,0.2265947675332427
47,a subtle and well-crafted ( for the most part ) chiller . ,1,1,1,True,True,False,-3.445279598236084,3.235114574432373,-2.650467872619629,2.5373106002807617,6.680394172668457,5.187778472900391,0.7948117256164551,0.6978039741516113
48,has a lot of the virtues of eastwood at his best . ,1,1,1,True,True,False,-2.449775218963623,2.330106258392334,-1.7193580865859985,1.6734967231750488,4.779881477355957,3.3928548097610474,0.7304171323776245,0.6566095352172852
49,it 's hampered by a lifetime-channel kind of plot and a lead actress who is out of her depth . ,0,0,0,True,True,False,2.5960004329681396,-2.406557083129883,1.8986600637435913,-1.7331175804138184,5.0025575160980225,3.6317776441574097,0.6973403692245483,0.6734395027160645
50,"it feels like an after-school special gussied up with some fancy special effects , and watching its rote plot points connect is about as exciting as gazing at an egg timer for 93 minutes . ",0,0,0,True,True,False,1.5891002416610718,-1.5712106227874756,0.4795982837677002,-0.5608986020088196,3.1603108644485474,1.0404968857765198,1.1095019578933716,1.010312020778656
51,"for the most part , director anne-sophie birot 's first feature is a sensitive , extraordinarily well-acted drama . ",1,1,1,True,True,False,-3.2717642784118652,3.0843019485473633,-2.6259682178497314,2.4797887802124023,6.3560662269592285,5.105756998062134,0.6457960605621338,0.6045131683349609
52,"mr. tsai is a very original artist in his medium , and what time is it there ? ",1,1,1,True,True,False,-2.2660093307495117,2.1426210403442383,-1.52846097946167,1.5012577772140503,4.40863037109375,3.02971875667572,0.7375483512878418,0.641363263130188
53,sade is an engaging look at the controversial eponymous and fiercely atheistic hero . ,1,1,1,True,True,False,-3.4073116779327393,3.0830485820770264,-2.385829210281372,2.2416205406188965,6.490360260009766,4.6274497509002686,1.0214824676513672,0.8414280414581299
54,so devoid of any kind of intelligible story that it makes films like xxx and collateral damage seem like thoughtful treatises ,0,0,0,True,True,False,1.7829886674880981,-1.7732415199279785,1.0097801685333252,-1.0267479419708252,3.5562301874160767,2.0365281105041504,0.773208498954773,0.7464935779571533
55,"a tender , heartfelt family drama . ",1,1,1,True,True,False,-3.567415237426758,3.3110909461975098,-2.857806921005249,2.654020309448242,6.878506183624268,5.511827230453491,0.7096083164215088,0.6570706367492676
56,... a hollow joke told by a cinematic gymnast having too much fun embellishing the misanthropic tale to actually engage it . ,0,0,0,True,True,False,2.6059629917144775,-2.359358787536621,2.0339274406433105,-1.863521933555603,4.965321779251099,3.8974493741989136,0.572035551071167,0.49583685398101807
57,the cold turkey would 've been a far better title . ,0,0,0,True,True,False,1.168399691581726,-1.1374655961990356,0.4759529232978821,-0.4897378981113434,2.3058652877807617,0.9656908214092255,0.692446768283844,0.6477276980876923
58,manages to be both repulsively sadistic and mundane . ,0,0,0,True,True,False,1.6019965410232544,-1.4586730003356934,0.8075740337371826,-0.7277554273605347,3.0606695413589478,1.5353294610977173,0.7944225072860718,0.7309175729751587
59,"it 's just disappointingly superficial -- a movie that has all the elements necessary to be a fascinating , involving character study , but never does more than scratch the surface . ",0,0,0,True,True,False,1.2136675119400024,-1.1458408832550049,0.31669190526008606,-0.33634045720100403,2.3595083951950073,0.6530323624610901,0.8969756066799164,0.8095004260540009
60,"this is a story of two misfits who do n't stand a chance alone , but together they are magnificent . ",1,1,1,True,True,False,-3.51863956451416,3.274681568145752,-2.588514566421509,2.4860897064208984,6.793321132659912,5.074604272842407,0.9301249980926514,0.7885918617248535
61,"schaeffer has to find some hook on which to hang his persistently useless movies , and it might as well be the resuscitation of the middle-aged character . ",0,0,0,True,True,False,1.613188624382019,-1.5599398612976074,0.43654516339302063,-0.48071756958961487,3.1731284856796265,0.9172627329826355,1.1766434609889984,1.0792222917079926
62,the primitive force of this film seems to bubble up from the vast collective memory of the combatants . ,1,1,1,True,True,False,-0.5315888524055481,0.48445016145706177,-0.12352731823921204,0.018779246136546135,1.0160390138626099,0.14230656437575817,0.40806153416633606,0.46567091532051563
63,"on this tricky topic , tadpole is very much a step in the right direction , with its blend of frankness , civility and compassion . ",1,1,1,True,True,False,-2.8315274715423584,2.727263927459717,-2.2966551780700684,2.2986466884613037,5.558791399002075,4.595301866531372,0.53487229347229,0.4286172389984131
64,"the script kicks in , and mr. hartley 's distended pace and foot-dragging rhythms follow . ",0,0,1,True,False,True,0.6615692377090454,-0.657247006893158,-0.04107636958360672,0.007719140499830246,1.3188162446022034,0.048795510083436966,0.7026456072926521,0.6649661473929882
65,you wonder why enough was n't just a music video rather than a full-length movie . ,0,0,0,True,True,False,1.446889042854309,-1.3873075246810913,0.3199823796749115,-0.39422279596328735,2.8341965675354004,0.7142051756381989,1.1269066631793976,0.993084728717804
66,"if you 're hard up for raunchy college humor , this is your ticket right here . ",1,1,1,True,True,False,-0.9836128354072571,0.9310582280158997,-0.8342461585998535,0.8123205304145813,1.9146710634231567,1.6465666890144348,0.14936667680740356,0.11873769760131836
67,"a fast , funny , highly enjoyable movie . ",1,1,1,True,True,False,-3.668227195739746,3.4040393829345703,-3.1418633460998535,2.9521567821502686,7.072266578674316,6.094020128250122,0.5263638496398926,0.45188260078430176
68,good old-fashioned slash-and-hack is back ! ,1,1,1,True,True,False,-1.119907259941101,1.126312494277954,-0.9571158289909363,1.0255589485168457,2.246219754219055,1.982674777507782,0.1627914309501648,0.1007535457611084
69,"this one is definitely one to skip , even for horror movie fanatics . ",0,0,0,True,True,False,0.8829946517944336,-0.8388487696647644,0.5029619932174683,-0.5240477323532104,1.721843421459198,1.0270097255706787,0.38003265857696533,0.31480103731155396
70,"for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou never really builds up a head of emotional steam . ",0,0,0,True,True,False,1.381285548210144,-1.4004218578338623,0.6090430021286011,-0.6314252018928528,2.7817074060440063,1.2404682040214539,0.772242546081543,0.7689966559410095
71,"exquisitely nuanced in mood tics and dialogue , this chamber drama is superbly acted by the deeply appealing veteran bouquet and the chilling but quite human berling . ",1,1,1,True,True,False,-3.61694598197937,3.347245931625366,-2.881805658340454,2.7094831466674805,6.964191913604736,5.591288805007935,0.735140323638916,0.6377627849578857
72,uses high comedy to evoke surprising poignance . ,1,1,1,True,True,False,-2.9673967361450195,2.7420473098754883,-1.9691166877746582,1.789393663406372,5.709444046020508,3.7585103511810303,0.9982800483703613,0.9526536464691162
73,"one of creepiest , scariest movies to come along in a long , long time , easily rivaling blair witch or the others . ",1,1,1,True,True,False,-1.1373085975646973,0.9992632865905762,-0.6168376803398132,0.48871156573295593,2.1365718841552734,1.1055492460727692,0.520470917224884,0.5105517208576202
74,a string of rehashed sight gags based in insipid vulgarity . ,0,0,0,True,True,False,2.297189950942993,-2.16267728805542,0.9977585673332214,-1.0194648504257202,4.459867238998413,2.0172234177589417,1.2994313836097717,1.1432124376296997
75,among the year 's most intriguing explorations of alientation . ,1,1,1,True,True,False,-3.5013136863708496,3.1585426330566406,-2.54636812210083,2.3186147212982178,6.65985631942749,4.864982843399048,0.9549455642700195,0.8399279117584229
76,the movie fails to live up to the sum of its parts . ,0,0,0,True,True,False,2.8485851287841797,-2.531608819961548,2.1150803565979004,-1.9104881286621094,5.3801939487457275,4.02556848526001,0.7335047721862793,0.6211206912994385
77,the son 's room is a triumph of gentility that earns its moments of pathos . ,1,1,1,True,True,False,-2.810469150543213,2.7300963401794434,-1.8176790475845337,1.855848789215088,5.540565490722656,3.6735278367996216,0.9927901029586792,0.8742475509643555
78,"there is nothing outstanding about this film , but it is good enough and will likely be appreciated most by sailors and folks who know their way around a submarine . ",1,1,1,True,True,False,-3.1624655723571777,3.0625171661376953,-2.484602212905884,2.3819541931152344,6.224982738494873,4.866556406021118,0.677863359451294,0.6805629730224609
79,this is a train wreck of an action film -- a stupefying attempt by the filmmakers to force-feed james bond into the mindless xxx mold and throw 40 years of cinematic history down the toilet in favor of bright flashes and loud bangs . ,0,0,0,True,True,False,1.7623668909072876,-1.657953143119812,0.5894282460212708,-0.5789586305618286,3.4203200340270996,1.1683868765830994,1.1729386448860168,1.0789945125579834
80,the draw ( for `` big bad love '' ) is a solid performance by arliss howard . ,1,1,1,True,True,False,-3.2314820289611816,3.001253366470337,-2.680631160736084,2.531318187713623,6.2327353954315186,5.211949348449707,0.5508508682250977,0.46993517875671387
81,"green might want to hang onto that ski mask , as robbery may be the only way to pay for his next project . ",0,0,0,True,True,False,2.126807928085327,-1.9222848415374756,1.0345277786254883,-1.024415373802185,4.049092769622803,2.0589431524276733,1.0922801494598389,0.8978694677352905
82,it 's one pussy-ass world when even killer-thrillers revolve around group therapy sessions . ,0,0,1,True,False,True,0.9322453141212463,-0.892719566822052,-0.14223477244377136,0.05691012367606163,1.8249648809432983,0.199144896119833,1.0744800865650177,0.9496296904981136
83,"though it 's become almost redundant to say so , major kudos go to leigh for actually casting people who look working-class . ",1,0,1,False,True,True,0.2536054849624634,-0.37286460399627686,-0.37886884808540344,0.2586308419704437,0.6264700889587402,0.6374996900558472,0.6324743330478668,0.6314954459667206
84,"the band 's courage in the face of official repression is inspiring , especially for aging hippies ( this one included ) . ",1,1,1,True,True,False,-2.758308172225952,2.6358962059020996,-2.285113573074341,2.2484302520751953,5.394204378128052,4.533543825149536,0.47319459915161133,0.3874659538269043
85,the movie achieves as great an impact by keeping these thoughts hidden as ... ( quills ) did by showing them . ,1,1,1,True,True,False,-2.60557222366333,2.54846453666687,-1.862002968788147,1.8125040531158447,5.1540367603302,3.6745070219039917,0.7435692548751831,0.7359604835510254
86,"the film flat lines when it should peak and is more missed opportunity and trifle than dark , decadent truffle . ",0,0,0,True,True,False,2.464590072631836,-2.297456741333008,1.920972466468811,-1.7977089881896973,4.762046813964844,3.7186814546585083,0.5436176061630249,0.49974775314331055
87,jaglom ... put ( s ) the audience in the privileged position of eavesdropping on his characters ,1,1,1,True,True,False,-0.35160088539123535,0.2908240258693695,-0.5553839206695557,0.5011581182479858,0.6424249112606049,1.0565420389175415,0.2037830352783203,0.21033409237861633
88,fresnadillo 's dark and jolting images have a way of plying into your subconscious like the nightmare you had a week ago that wo n't go away . ,1,1,1,True,True,False,-1.1120871305465698,0.999098002910614,-0.4349462687969208,0.357181191444397,2.111185133457184,0.7921274602413177,0.677140861749649,0.641916811466217
89,"we know the plot 's a little crazy , but it held my interest from start to finish . ",1,1,1,True,True,False,-0.791151225566864,0.6588988900184631,-0.8648263812065125,0.7703968286514282,1.4500501155853271,1.6352232098579407,0.07367515563964844,0.11149793863296509
90,"it 's a scattershot affair , but when it hits its mark it 's brilliant . ",1,1,1,True,True,False,-3.177689552307129,2.956498146057129,-2.706415891647339,2.519688367843628,6.134187698364258,5.226104259490967,0.47127366065979004,0.436809778213501
91,"hardly a masterpiece , but it introduces viewers to a good charitable enterprise and some interesting real people . ",1,1,1,True,True,False,-3.425802230834961,3.2736430168151855,-2.4478113651275635,2.4075727462768555,6.6994452476501465,4.855384111404419,0.9779908657073975,0.8660702705383301
92,"you wo n't like roger , but you will quickly recognize him . ",0,1,1,False,False,False,-1.599460482597351,1.5330677032470703,-0.9001253843307495,0.8633929491043091,3.1325281858444214,1.7635183334350586,0.6993350982666016,0.6696747541427612
93,if steven soderbergh 's ` solaris ' is a failure it is a glorious failure . ,1,0,0,False,False,False,0.5721008777618408,-0.46971365809440613,0.7174603343009949,-0.628536581993103,1.041814535856247,1.345996916294098,0.14535945653915405,0.1588229238986969
94,"byler reveals his characters in a way that intrigues and even fascinates us , and he never reduces the situation to simple melodrama . ",1,1,1,True,True,False,-2.5968174934387207,2.4384138584136963,-1.7151113748550415,1.6648533344268799,5.035231351852417,3.3799647092819214,0.8817061185836792,0.7735605239868164
95,this riveting world war ii moral suspense story deals with the shadow side of american culture : racial prejudice in its ugly and diverse forms . ,0,1,1,False,False,False,-2.7581067085266113,2.383358955383301,-1.4433488845825195,1.2631785869598389,5.141465663909912,2.7065274715423584,1.3147578239440918,1.120180368423462
96,"it 's difficult to imagine the process that produced such a script , but here 's guessing that spray cheese and underarm noises played a crucial role . ",0,0,0,True,True,False,0.9478325247764587,-1.0709936618804932,0.3449454605579376,-0.47228533029556274,2.018826186656952,0.8172307908535004,0.6028870642185211,0.5987083315849304
97,"no sophomore slump for director sam mendes , who segues from oscar winner to oscar-winning potential with a smooth sleight of hand . ",1,1,1,True,True,False,-1.004776120185852,0.9922990202903748,-0.8421180248260498,0.7355714440345764,1.9970751404762268,1.5776894688606262,0.16265809535980225,0.25672757625579834
98,"on the whole , the movie lacks wit , feeling and believability to compensate for its incessant coarseness and banality . ",0,0,0,True,True,False,2.8209846019744873,-2.621309995651245,2.497121572494507,-2.284219741821289,5.442294597625732,4.781341314315796,0.32386302947998047,0.33709025382995605
99,why make a documentary about these marginal historical figures ? ,0,0,0,True,True,False,1.4473865032196045,-1.373953104019165,1.1234235763549805,-1.0459309816360474,2.8213396072387695,2.169354557991028,0.323962926864624,0.3280221223831177
100,"neither parker nor donovan is a typical romantic lead , but they bring a fresh , quirky charm to the formula . ",1,1,1,True,True,False,-3.462827205657959,3.2766904830932617,-2.6448347568511963,2.515688180923462,6.739517688751221,5.160522937774658,0.8179924488067627,0.7610023021697998
101,"his last movie was poetically romantic and full of indelible images , but his latest has nothing going for it . ",0,0,0,True,True,False,1.8379839658737183,-1.807509183883667,0.9687216877937317,-1.0058525800704956,3.6454931497573853,1.9745742678642273,0.8692622780799866,0.8016566038131714
102,"does paint some memorable images ... , but makhmalbaf keeps her distance from the characters ",1,1,1,True,True,False,-0.8581166863441467,0.6882733702659607,-1.0035570859909058,0.9534035325050354,1.5463900566101074,1.9569606184959412,0.14544039964675903,0.2651301622390747
103,"a gripping movie , played with performances that are all understated and touching . ",1,1,1,True,True,False,-3.5107388496398926,3.3116097450256348,-2.537966728210449,2.387674570083618,6.822348594665527,4.925641298294067,0.9727721214294434,0.9239351749420166
104,"it 's one of those baseball pictures where the hero is stoic , the wife is patient , the kids are as cute as all get-out and the odds against success are long enough to intimidate , but short enough to make a dream seem possible . ",1,1,1,True,True,False,-0.6028125286102295,0.5392027497291565,-0.5440455079078674,0.4355340003967285,1.142015278339386,0.979579508304596,0.05876702070236206,0.10366874933242798
105,"combining quick-cut editing and a blaring heavy metal much of the time , beck seems to be under the illusion that he 's shooting the latest system of a down video . ",0,0,0,True,True,False,1.9084068536758423,-1.728542685508728,0.5644209980964661,-0.5959022045135498,3.6369495391845703,1.1603232026100159,1.3439858555793762,1.1326404809951782
106,the movie 's relatively simple plot and uncomplicated morality play well with the affable cast . ,1,1,1,True,True,False,-2.4242894649505615,2.372894287109375,-1.523866891860962,1.5404070615768433,4.7971837520599365,3.064273953437805,0.9004225730895996,0.8324872255325317
107,what the director ca n't do is make either of val kilmer 's two personas interesting or worth caring about . ,0,0,0,True,True,False,0.3238890767097473,-0.21077995002269745,0.3923227787017822,-0.4297994375228882,0.5346690267324448,0.8221222162246704,0.06843370199203491,0.21901948750019073
108,"too often , the viewer is n't reacting to humor so much as they are wincing back in repugnance . ",0,0,0,True,True,False,2.2581610679626465,-2.070610523223877,1.3347121477127075,-1.3035558462142944,4.328771591186523,2.638267993927002,0.923448920249939,0.7670546770095825
109,it 's great escapist fun that recreates a place and time that will never happen again . ,1,1,1,True,True,False,-3.4900002479553223,3.2539336681365967,-2.2925522327423096,2.156975030899048,6.743933916091919,4.449527263641357,1.1974480152130127,1.0969586372375488
110,"scores no points for originality , wit , or intelligence . ",0,0,0,True,True,False,2.4827754497528076,-2.184945583343506,1.7711793184280396,-1.4913723468780518,4.6677210330963135,3.2625516653060913,0.7115961313247681,0.6935732364654541
111,"there is n't nearly enough fun here , despite the presence of some appealing ingredients . ",0,0,0,True,True,False,1.3591746091842651,-1.4239041805267334,0.5202353000640869,-0.646064281463623,2.7830787897109985,1.16629958152771,0.8389393091201782,0.7778398990631104
112,hilariously inept and ridiculous . ,1,0,0,False,False,False,1.7009068727493286,-1.7087452411651611,0.9044484496116638,-0.9668802618980408,3.4096521139144897,1.8713287115097046,0.7964584231376648,0.7418649792671204
113,this movie is maddening . ,0,0,0,True,True,False,2.5390169620513916,-2.382105827331543,1.1030011177062988,-1.11680006980896,4.921122789382935,2.219801187515259,1.4360158443450928,1.265305757522583
